T1,T2,T3,T4,Delay,Offeset
1520107727.815983,1520107727.815943,1520107727.815947,1520107727.815999,0.011920928955078125,-0.04601478576660156
1520107727.816136,1520107727.816095,1520107727.816099,1520107727.816152,0.01239776611328125,-0.04696846008300781
1520107727.816333,1520107727.816289,1520107727.816293,1520107727.81635,0.012874603271484375,-0.05054473876953125
1520107727.816478,1520107727.816437,1520107727.816442,1520107727.816494,0.010967254638671875,-0.04649162292480469
1520107727.816655,1520107727.816609,1520107727.816616,1520107727.816674,0.011920928955078125,-0.051975250244140625
1520107727.816834,1520107727.816791,1520107727.816796,1520107727.816851,0.011920928955078125,-0.04887580871582031
1520107727.816989,1520107727.816947,1520107727.816951,1520107727.817006,0.013113021850585938,-0.04851818084716797
1520107727.817139,1520107727.817098,1520107727.817103,1520107727.817156,0.012159347534179688,-0.047087669372558594
1520107727.817318,1520107727.817276,1520107727.81728,1520107727.817334,0.011920928955078125,-0.04792213439941406
1520107727.817437,1520107727.817405,1520107727.817409,1520107727.817448,0.0069141387939453125,-0.03540515899658203
1520107727.817519,1520107727.81749,1520107727.817493,1520107727.81753,0.008106231689453125,-0.032901763916015625
1520107727.817628,1520107727.817571,1520107727.817574,1520107727.81764,0.009059906005859375,-0.061511993408203125
1520107727.81782,1520107727.817787,1520107727.81779,1520107727.817832,0.008821487426757812,-0.037550926208496094
1520107727.817947,1520107727.817914,1520107727.817917,1520107727.817958,0.008106231689453125,-0.03695487976074219
1520107727.818061,1520107727.818029,1520107727.818033,1520107727.818073,0.007867813110351562,-0.03612041473388672
1520107727.818184,1520107727.818153,1520107727.818156,1520107727.818198,0.010967254638671875,-0.03647804260253906
1520107727.818312,1520107727.818282,1520107727.818285,1520107727.818325,0.010013580322265625,-0.03504753112792969
1520107727.81848,1520107727.818437,1520107727.818442,1520107727.818497,0.011920928955078125,-0.04887580871582031
1520107727.818635,1520107727.818601,1520107727.818605,1520107727.818647,0.007867813110351562,-0.03802776336669922
1520107727.818761,1520107727.818724,1520107727.818727,1520107727.818772,0.007867813110351562,-0.04112720489501953
1520107727.818878,1520107727.818847,1520107727.81885,1520107727.818891,0.010013580322265625,-0.03600120544433594
1520107727.819036,1520107727.819006,1520107727.819009,1520107727.819048,0.008821487426757812,-0.03445148468017578
1520107727.819168,1520107727.819131,1520107727.819135,1520107727.81918,0.007867813110351562,-0.04112720489501953
1520107727.819295,1520107727.819263,1520107727.819267,1520107727.81931,0.010967254638671875,-0.03743171691894531
1520107727.81944,1520107727.819409,1520107727.819412,1520107727.819451,0.008106231689453125,-0.03504753112792969
1520107727.819571,1520107727.819535,1520107727.819538,1520107727.819584,0.009775161743164062,-0.04088878631591797
1520107727.819695,1520107727.819661,1520107727.819665,1520107727.819707,0.007867813110351562,-0.03802776336669922
1520107727.81982,1520107727.819783,1520107727.819787,1520107727.819832,0.008106231689453125,-0.04100799560546875
1520107727.819936,1520107727.819906,1520107727.819909,1520107727.819948,0.008821487426757812,-0.03445148468017578
1520107727.820054,1520107727.820023,1520107727.820026,1520107727.820065,0.008106231689453125,-0.03504753112792969
1520107727.820163,1520107727.820133,1520107727.820135,1520107727.820174,0.008821487426757812,-0.03445148468017578
1520107727.820396,1520107727.820359,1520107727.820363,1520107727.820411,0.010967254638671875,-0.042438507080078125
1520107727.820543,1520107727.820506,1520107727.820509,1520107727.820555,0.009059906005859375,-0.041484832763671875
1520107727.820659,1520107727.820629,1520107727.820632,1520107727.820671,0.009059906005859375,-0.03457069396972656
1520107727.820784,1520107727.820747,1520107727.82075,1520107727.820796,0.008821487426757812,-0.041604042053222656
1520107727.820901,1520107727.82087,1520107727.820874,1520107727.820912,0.0069141387939453125,-0.03445148468017578
1520107727.821024,1520107727.820988,1520107727.820991,1520107727.821036,0.009059906005859375,-0.040531158447265625
1520107727.821149,1520107727.821118,1520107727.821121,1520107727.821161,0.009059906005859375,-0.03552436828613281
1520107727.821327,1520107727.821286,1520107727.82129,1520107727.821344,0.012874603271484375,-0.04744529724121094
1520107727.821494,1520107727.821449,1520107727.821453,1520107727.821517,0.018835067749023438,-0.05447864532470703
1520107727.821636,1520107727.821601,1520107727.821606,1520107727.821648,0.0069141387939453125,-0.038504600524902344
1520107727.821758,1520107727.821725,1520107727.821728,1520107727.821772,0.010967254638671875,-0.038623809814453125
1520107727.821895,1520107727.821866,1520107727.821869,1520107727.821907,0.009298324584960938,-0.03349781036376953
1520107727.82203,1520107727.821993,1520107727.821997,1520107727.822042,0.008106231689453125,-0.04100799560546875
1520107727.822147,1520107727.822116,1520107727.822119,1520107727.822159,0.009059906005859375,-0.03552436828613281
1520107727.822286,1520107727.822236,1520107727.82224,1520107727.822298,0.008106231689453125,-0.053882598876953125
1520107727.82241,1520107727.822379,1520107727.822382,1520107727.822423,0.010013580322265625,-0.03600120544433594
1520107727.822533,1520107727.822497,1520107727.822501,1520107727.822545,0.008106231689453125,-0.0400543212890625
1520107727.82265,1520107727.822619,1520107727.822622,1520107727.82266,0.0069141387939453125,-0.03445148468017578
1520107727.822759,1520107727.82273,1520107727.822733,1520107727.82277,0.008344650268554688,-0.033020973205566406
1520107727.822876,1520107727.822844,1520107727.822848,1520107727.822887,0.0069141387939453125,-0.03540515899658203
1520107727.822991,1520107727.822961,1520107727.822964,1520107727.823005,0.011205673217773438,-0.03540515899658203
1520107727.823117,1520107727.823081,1520107727.823085,1520107727.823129,0.007867813110351562,-0.03993511199951172
1520107727.823258,1520107727.823214,1520107727.823217,1520107727.823272,0.011205673217773438,-0.04947185516357422
1520107727.823398,1520107727.823357,1520107727.823361,1520107727.823413,0.010967254638671875,-0.04649162292480469
1520107727.823725,1520107727.823519,1520107727.823524,1520107727.823742,0.011920928955078125,-0.21195411682128906
1520107727.823877,1520107727.823836,1520107727.823842,1520107727.823896,0.012874603271484375,-0.04744529724121094
1520107727.824021,1520107727.823983,1520107727.823986,1520107727.824034,0.009775161743164062,-0.04303455352783203
1520107727.824141,1520107727.82411,1520107727.824113,1520107727.824153,0.009059906005859375,-0.03552436828613281
1520107727.824358,1520107727.824311,1520107727.824318,1520107727.824374,0.009059906005859375,-0.0514984130859375
1520107727.82451,1520107727.824468,1520107727.824472,1520107727.824526,0.011920928955078125,-0.048160552978515625
1520107727.824676,1520107727.824633,1520107727.824638,1520107727.824692,0.010967254638671875,-0.04863739013671875
1520107727.824823,1520107727.824788,1520107727.824792,1520107727.824835,0.008344650268554688,-0.03898143768310547
1520107727.824954,1520107727.824917,1520107727.82492,1520107727.824966,0.009059906005859375,-0.041484832763671875
1520107727.825086,1520107727.825053,1520107727.825056,1520107727.825101,0.011682510375976562,-0.03898143768310547
1520107727.825252,1520107727.825197,1520107727.8252,1520107727.825269,0.013828277587890625,-0.06198883056640625
1520107727.825406,1520107727.825362,1520107727.825366,1520107727.825423,0.012874603271484375,-0.05054473876953125
1520107727.825551,1520107727.825519,1520107727.825523,1520107727.825571,0.01621246337890625,-0.0400543212890625
1520107727.825675,1520107727.825642,1520107727.825645,1520107727.82569,0.012159347534179688,-0.03898143768310547
1520107727.825802,1520107727.825766,1520107727.82577,1520107727.825814,0.008106231689453125,-0.0400543212890625
1520107727.825922,1520107727.82589,1520107727.825893,1520107727.825934,0.009059906005859375,-0.03647804260253906
