T1,T2,T3,T4,Delay,Offeset
1519761432.632696,1519761432.662487,1519761432.662504,1519761432.684671,51.95808410644531,3.812074661254883
1519761432.684756,1519761432.714562,1519761432.714579,1519761432.73677,51.996707916259766,3.807544708251953
1519761432.736848,1519761432.766623,1519761432.766641,1519761432.788787,51.92089080810547,3.8144588470458984
1519761432.788864,1519761432.818645,1519761432.818663,1519761432.840839,51.957130432128906,3.8025379180908203
1519761432.840915,1519761432.870729,1519761432.870746,1519761432.892936,52.004098892211914,3.811955451965332
1519761432.893007,1519761432.922797,1519761432.922815,1519761432.944955,51.92995071411133,3.824949264526367
1519761432.945031,1519761432.974841,1519761432.974859,1519761432.997013,51.96428298950195,3.8280487060546875
1519761432.997092,1519761433.026863,1519761433.026878,1519761433.04907,51.962852478027344,3.789663314819336
1519761433.049147,1519761433.078963,1519761433.07898,1519761433.101126,51.96213722229004,3.8350820541381836
1519761433.101204,1519761433.130984,1519761433.131002,1519761433.153184,51.96213722229004,3.7990808486938477
1519761433.153261,1519761433.183038,1519761433.183055,1519761433.20524,51.96213722229004,3.7959814071655273
1519761433.205317,1519761433.23513,1519761433.235148,1519761433.257415,52.08015441894531,3.7729740142822266
