T1,T2,T3,T4,Delay,Offeset
1520108538.478486,1520108538.478448,1520108538.478452,1520108538.4785,0.009775161743164062,-0.04303455352783203
1520108538.478596,1520108538.478559,1520108538.478563,1520108538.47861,0.010013580322265625,-0.041961669921875
1520108538.478704,1520108538.478668,1520108538.478672,1520108538.478716,0.007867813110351562,-0.03993511199951172
1520108538.478811,1520108538.478776,1520108538.478779,1520108538.478825,0.010967254638671875,-0.040531158447265625
1520108538.478929,1520108538.478892,1520108538.478896,1520108538.478942,0.009059906005859375,-0.041484832763671875
1520108538.479029,1520108538.478994,1520108538.478997,1520108538.479048,0.015974044799804688,-0.04303455352783203
1520108538.479145,1520108538.479109,1520108538.479112,1520108538.479159,0.011205673217773438,-0.041604042053222656
1520108538.479248,1520108538.47921,1520108538.479214,1520108538.479261,0.008821487426757812,-0.042557716369628906
1520108538.47936,1520108538.479325,1520108538.479329,1520108538.479373,0.008821487426757812,-0.039458274841308594
1520108538.479498,1520108538.479461,1520108538.479464,1520108538.479511,0.010013580322265625,-0.041961669921875
1520108538.47989,1520108538.479846,1520108538.479852,1520108538.479905,0.008821487426757812,-0.04851818084716797
1520108538.480012,1520108538.479975,1520108538.479979,1520108538.480027,0.010967254638671875,-0.042438507080078125
1520108538.480132,1520108538.480095,1520108538.480099,1520108538.480145,0.008821487426757812,-0.041604042053222656
1520108538.48024,1520108538.480205,1520108538.480208,1520108538.480253,0.010013580322265625,-0.0400543212890625
1520108538.480407,1520108538.480352,1520108538.480356,1520108538.480422,0.010967254638671875,-0.060558319091796875
1520108538.480523,1520108538.480485,1520108538.480489,1520108538.480537,0.009775161743164062,-0.04303455352783203
1520108538.480634,1520108538.480596,1520108538.4806,1520108538.480647,0.009059906005859375,-0.042438507080078125
1520108538.480741,1520108538.480706,1520108538.48071,1520108538.480755,0.010013580322265625,-0.0400543212890625
1520108538.480852,1520108538.480815,1520108538.480819,1520108538.480865,0.009059906005859375,-0.041484832763671875
1520108538.48096,1520108538.480923,1520108538.480927,1520108538.480973,0.009059906005859375,-0.041484832763671875
1520108538.481067,1520108538.481033,1520108538.481036,1520108538.481081,0.011205673217773438,-0.039458274841308594
1520108538.481169,1520108538.481133,1520108538.481136,1520108538.481182,0.010013580322265625,-0.04100799560546875
1520108538.481275,1520108538.481239,1520108538.481243,1520108538.481299,0.02002716064453125,-0.04601478576660156
1520108538.481423,1520108538.481384,1520108538.481388,1520108538.481438,0.010967254638671875,-0.044345855712890625
1520108538.481537,1520108538.4815,1520108538.481504,1520108538.481551,0.009775161743164062,-0.04208087921142578
1520108538.48166,1520108538.481624,1520108538.481627,1520108538.481675,0.011920928955078125,-0.041961669921875
1520108538.48177,1520108538.481733,1520108538.481736,1520108538.481784,0.011205673217773438,-0.042557716369628906
1520108538.481879,1520108538.481843,1520108538.481847,1520108538.481892,0.009059906005859375,-0.040531158447265625
1520108538.481987,1520108538.481951,1520108538.481955,1520108538.482001,0.010013580322265625,-0.04100799560546875
1520108538.482096,1520108538.482059,1520108538.482063,1520108538.482109,0.009059906005859375,-0.041484832763671875
1520108538.482196,1520108538.48216,1520108538.482164,1520108538.482209,0.009059906005859375,-0.040531158447265625
1520108538.482303,1520108538.48227,1520108538.482274,1520108538.482316,0.009059906005859375,-0.03743171691894531
1520108538.48242,1520108538.482385,1520108538.482389,1520108538.482433,0.009059906005859375,-0.039577484130859375
1520108538.482523,1520108538.482488,1520108538.482491,1520108538.482543,0.016927719116210938,-0.043511390686035156
1520108538.482637,1520108538.482601,1520108538.482605,1520108538.482651,0.010013580322265625,-0.04100799560546875
1520108538.482746,1520108538.482709,1520108538.482712,1520108538.482759,0.010013580322265625,-0.041961669921875
1520108538.482846,1520108538.482809,1520108538.482813,1520108538.482859,0.009059906005859375,-0.041484832763671875
