T1,T2,T3,T4,Delay,Offeset
1519372016.075945,1519372016.076743,1519372016.076752,1519372016.076174,0.2200603485107422,0.6879568099975586
1519372016.076982,1519372016.077752,1519372016.077762,1519372016.077218,0.2262592315673828,0.6569623947143555
1519372016.078274,1519372016.079148,1519372016.079159,1519372016.07864,0.35500526428222656,0.6965398788452148
1519372016.079736,1519372016.080584,1519372016.080594,1519372016.080065,0.3190040588378906,0.6885528564453125
1519372016.081153,1519372016.081957,1519372016.081967,1519372016.081945,0.782012939453125,0.4131793975830078
1519372016.083025,1519372016.083845,1519372016.083857,1519372016.083353,0.3159046173095703,0.6619691848754883
1519372016.084432,1519372016.085252,1519372016.085264,1519372016.085398,0.9541511535644531,0.34308433532714844
1519372016.086606,1519372016.08746,1519372016.087475,1519372016.086958,0.3368854522705078,0.685572624206543
1519372016.088012,1519372016.088871,1519372016.088886,1519372016.088556,0.5290508270263672,0.5944967269897461
1519372016.09026,1519372016.091091,1519372016.091106,1519372016.090583,0.30803680419921875,0.6768703460693359
1519372016.091364,1519372016.092154,1519372016.092161,1519372016.092019,0.6482601165771484,0.4659891128540039
1519372016.095253,1519372016.096108,1519372016.096123,1519372016.09794,2.671957015991211,-0.48100948333740234
1519372016.098872,1519372016.099707,1519372016.099721,1519372016.099155,0.2689361572265625,0.7004737854003906
1519372016.09992,1519372016.100681,1519372016.100688,1519372016.100141,0.21409988403320312,0.6539821624755859
1519372016.101003,1519372016.101795,1519372016.101804,1519372016.101256,0.24390220642089844,0.6700754165649414
1519372016.102249,1519372016.103304,1519372016.103317,1519372016.102835,0.5729198455810547,0.7685422897338867
1519372016.103793,1519372016.104677,1519372016.104692,1519372016.104158,0.34999847412109375,0.7090568542480469
1519372016.105158,1519372016.105922,1519372016.105931,1519372016.105372,0.2048015594482422,0.6614923477172852
1519372016.10616,1519372016.106957,1519372016.106966,1519372016.106386,0.21696090698242188,0.6885528564453125
1519372016.107245,1519372016.108192,1519372016.108202,1519372016.107615,0.3600120544433594,0.7669925689697266
1519372016.10833,1519372016.109142,1519372016.109149,1519372016.108559,0.2219676971435547,0.7010698318481445
1519372016.109377,1519372016.110157,1519372016.110166,1519372016.110468,1.0819435119628906,0.2391338348388672
1519372016.111427,1519372016.11219,1519372016.112203,1519372016.11163,0.1900196075439453,0.6679296493530273
1519372016.112332,1519372016.113138,1519372016.113144,1519372016.112537,0.19884109497070312,0.7064342498779297
1519372016.11325,1519372016.114007,1519372016.114013,1519372016.113427,0.1709461212158203,0.6715059280395508
1519372016.114604,1519372016.115395,1519372016.115404,1519372016.114816,0.20313262939453125,0.6895065307617188
1519372016.115606,1519372016.116389,1519372016.116395,1519372016.117939,2.32696533203125,-0.38051605224609375
1519372016.118876,1519372016.119675,1519372016.119689,1519372016.119115,0.225067138671875,0.6864070892333984
1519372016.120079,1519372016.12093,1519372016.120937,1519372016.120402,0.3159046173095703,0.6929636001586914
1519372016.121169,1519372016.121955,1519372016.121963,1519372016.121385,0.2079010009765625,0.6818771362304688
1519372016.122206,1519372016.123223,1519372016.123231,1519372016.122642,0.42819976806640625,0.8029937744140625
1519372016.123405,1519372016.124212,1519372016.124218,1519372016.123619,0.20813941955566406,0.702977180480957
1519372016.124359,1519372016.12516,1519372016.125166,1519372016.124562,0.1971721649169922,0.7025003433227539
1519372016.128673,1519372016.129475,1519372016.12949,1519372016.128939,0.2510547637939453,0.6765127182006836
1519372016.12975,1519372016.130466,1519372016.130471,1519372016.129888,0.13303756713867188,0.6494522094726562
1519372016.130496,1519372016.131269,1519372016.131275,1519372016.130671,0.1690387725830078,0.6884336471557617
1519372016.131287,1519372016.132041,1519372016.132046,1519372016.131445,0.15282630920410156,0.6774663925170898
1519372016.13205,1519372016.132836,1519372016.132842,1519372016.132288,0.2319812774658203,0.6700754165649414
1519372016.132889,1519372016.133656,1519372016.133661,1519372016.133599,0.7050037384033203,0.4144906997680664
1519372016.134295,1519372016.13508,1519372016.135103,1519372016.135828,1.5101432800292969,0.030040740966796875
1519372016.136721,1519372016.137564,1519372016.137581,1519372016.137935,1.1968612670898438,0.24461746215820312
1519372016.138759,1519372016.139798,1519372016.139808,1519372016.139229,0.4601478576660156,0.8089542388916016
1519372016.140348,1519372016.141161,1519372016.14117,1519372016.140587,0.2300739288330078,0.6979703903198242
1519372016.141346,1519372016.142127,1519372016.142135,1519372016.141576,0.22220611572265625,0.6699562072753906
1519372016.142268,1519372016.143047,1519372016.143053,1519372016.142496,0.22220611572265625,0.6680488586425781
1519372016.143183,1519372016.14398,1519372016.143986,1519372016.143393,0.2040863037109375,0.6949901580810547
1519372016.144083,1519372016.144914,1519372016.14492,1519372016.144319,0.22983551025390625,0.7159709930419922
1519372016.145031,1519372016.145799,1519372016.145805,1519372016.145952,0.9150505065917969,0.3104209899902344
1519372016.146747,1519372016.147567,1519372016.147581,1519372016.147033,0.27179718017578125,0.6840229034423828
1519372016.147842,1519372016.148646,1519372016.148655,1519372016.148059,0.20813941955566406,0.7001161575317383
1519372016.14904,1519372016.149559,1519372016.149565,1519372016.149063,0.0171661376953125,0.5104541778564453
1519372016.14991,1519372016.150629,1519372016.150637,1519372016.152979,3.061056137084961,-0.811457633972168
1519372016.153918,1519372016.154691,1519372016.154703,1519372016.154128,0.19812583923339844,0.6738901138305664
1519372016.154848,1519372016.15564,1519372016.155647,1519372016.155045,0.18978118896484375,0.6968975067138672
1519372016.155739,1519372016.156516,1519372016.156523,1519372016.15594,0.19407272338867188,0.6799697875976562
1519372016.156689,1519372016.157467,1519372016.157475,1519372016.156927,0.2300739288330078,0.6629228591918945
1519372016.157801,1519372016.158547,1519372016.158555,1519372016.158009,0.20003318786621094,0.6459951400756836
1519372016.158736,1519372016.159565,1519372016.159571,1519372016.158961,0.21910667419433594,0.7194280624389648
1519372016.16326,1519372016.164041,1519372016.164056,1519372016.163489,0.21409988403320312,0.6740093231201172
1519372016.164143,1519372016.164936,1519372016.164943,1519372016.164343,0.19311904907226562,0.6964206695556641
1519372016.164972,1519372016.165753,1519372016.16576,1519372016.165157,0.17786026000976562,0.6918907165527344
1519372016.165823,1519372016.166546,1519372016.166553,1519372016.166006,0.1761913299560547,0.6350278854370117
1519372016.166956,1519372016.167786,1519372016.167797,1519372016.167252,0.2849102020263672,0.6874799728393555
1519372016.16832,1519372016.169134,1519372016.169142,1519372016.16996,1.6319751739501953,-0.0020265579223632812
1519372016.170716,1519372016.171506,1519372016.171514,1519372016.170924,0.19979476928710938,0.6899833679199219
1519372016.171694,1519372016.172711,1519372016.172719,1519372016.17218,0.47779083251953125,0.7779598236083984
1519372016.172967,1519372016.17376,1519372016.173767,1519372016.173176,0.20194053649902344,0.6920099258422852
1519372016.173968,1519372016.174688,1519372016.174695,1519372016.17409,0.11491775512695312,0.6625652313232422
1519372016.174775,1519372016.17555,1519372016.175556,1519372016.174959,0.1780986785888672,0.6860494613647461
1519372016.175647,1519372016.176418,1519372016.176424,1519372016.175819,0.1659393310546875,0.6880760192871094
1519372016.17782,1519372016.1786,1519372016.178615,1519372016.178091,0.2560615539550781,0.6520748138427734
1519372016.179247,1519372016.180046,1519372016.180053,1519372016.182015,2.7611255645751953,-0.5813837051391602
1519372016.182918,1519372016.183733,1519372016.183745,1519372016.183231,0.30112266540527344,0.6643533706665039
1519372016.184292,1519372016.185138,1519372016.185149,1519372016.184581,0.2779960632324219,0.7069110870361328
1519372016.185428,1519372016.186217,1519372016.186224,1519372016.185659,0.22411346435546875,0.6771087646484375
